,Strike,Last Price,Volume,Symbol,Volume_Ratio,Type,Margin,Option_Expiration_Date,Prob
53,200.0,10.3,928,DHR,14.1051298290057,call,-0.03753610653131235,"September 18, 2020",0.8111516377652596
54,200.0,2.34,951,DHR,20.778151260504202,put,0.03753610653131235,"September 18, 2020",0.18884836223474036
55,128.0,1.31,3811,DIS,12.683040468583599,call,0.00439420549172716,"August 28, 2020",0.7131148360556218
56,130.0,0.63,3188,DIS,10.609691160809371,call,0.020087864952535398,"August 28, 2020",0.2868851639443782
57,105.0,1.78,876,DLTR,12.669421487603307,call,0.04685938988273857,"August 28, 2020",1.0
58,44.0,0.48,247,DOW,10.519591141396933,call,0.009405823491096458,"August 28, 2020",1.0
59,10.74,0.53,1032,DVN,19.688394276629573,put,-0.028735673532056312,"August 28, 2020",1.0
60,450.0,11.4,323,DXCM,20.252972972972973,call,0.054111048099749946,"September 18, 2020",1.0
61,142.0,1.58,343,EA,11.930434782608696,call,0.005594456827224505,"August 28, 2020",1.0
62,170.0,0.9,130,ECL,10.209424083769633,put,0.12753402784249265,"September 18, 2020",1.0
63,95.0,0.69,216,EXPE,11.028642590286426,call,0.04281011625907749,"August 28, 2020",1.0
64,7.0,0.05,5425,F,12.209784411276948,call,0.051051075131781753,"August 28, 2020",1.0
65,270.0,3.85,16035,FB,14.224232610532246,call,0.011198045485259305,"August 28, 2020",0.776216997127602
66,265.0,4.1,4341,FB,10.29345870809485,put,0.007527844245949201,"August 28, 2020",0.22378300287239797
67,215.0,1.5,1443,FDX,13.585012238749766,call,0.021426169362622805,"August 28, 2020",1.0
68,19.0,0.61,1559,FITB,11.648816936488169,put,0.028629830328852853,"September 18, 2020",1.0
69,150.0,1.85,69,GD,10.331550802139038,put,-0.0012682894633379601,"August 28, 2020",1.0
70,6.5,0.06,8673,GE,15.675607287449393,call,0.030110944365042955,"August 28, 2020",1.0
71,70.0,0.11,2319,GILD,12.78006012024048,call,0.05263157894736842,"August 28, 2020",1.0
